country_slug,country,policy,price_gb_usd,plan,retail_usd,usage_pct,wholesale_usd,margin_usd
el-salvador,El Salvador,telna_fixed,2.9722,1gb_5d,14.99,0.75,3.83,11.16
el-salvador,El Salvador,telna_fixed,2.9722,1gb_5d,14.99,1.0,4.57,10.42
el-salvador,El Salvador,telna_fixed,2.9722,3gb_7d,19.99,0.25,3.83,16.16
el-salvador,El Salvador,telna_fixed,2.9722,3gb_7d,19.99,0.5,6.06,13.93
el-salvador,El Salvador,telna_fixed,2.9722,3gb_7d,19.99,0.75,8.29,11.7
el-salvador,El Salvador,telna_fixed,2.9722,3gb_7d,19.99,1.0,10.52,9.47
el-salvador,El Salvador,telna_fixed,2.9722,10gb_15d,29.99,0.25,9.03,20.96
el-salvador,El Salvador,telna_fixed,2.9722,10gb_15d,29.99,0.5,16.46,13.53
el-salvador,El Salvador,telna_fixed,2.9722,10gb_15d,29.99,0.75,23.89,6.1
el-salvador,El Salvador,telna_fixed,2.9722,10gb_15d,29.99,1.0,31.32,-1.33
estonia,Estonia,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
estonia,Estonia,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
estonia,Estonia,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
estonia,Estonia,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
estonia,Estonia,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
estonia,Estonia,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
estonia,Estonia,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
estonia,Estonia,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
estonia,Estonia,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
estonia,Estonia,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
estonia,Estonia,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
estonia,Estonia,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
eswatini,Eswatini,catalog_cascade,100.6387,1gb_5d,14.99,0.25,26.76,-11.77
eswatini,Eswatini,catalog_cascade,100.6387,1gb_5d,14.99,0.5,51.92,-36.93
eswatini,Eswatini,catalog_cascade,100.6387,1gb_5d,14.99,0.75,77.08,-62.09
eswatini,Eswatini,catalog_cascade,100.6387,1gb_5d,14.99,1.0,102.24,-87.25
eswatini,Eswatini,catalog_cascade,100.6387,3gb_7d,19.99,0.25,77.08,-57.09
eswatini,Eswatini,catalog_cascade,100.6387,3gb_7d,19.99,0.5,152.56,-132.57
eswatini,Eswatini,catalog_cascade,100.6387,3gb_7d,19.99,0.75,228.04,-208.05
eswatini,Eswatini,catalog_cascade,100.6387,3gb_7d,19.99,1.0,303.52,-283.53
eswatini,Eswatini,catalog_cascade,100.6387,10gb_15d,29.99,0.25,253.2,-223.21
eswatini,Eswatini,catalog_cascade,100.6387,10gb_15d,29.99,0.5,504.79,-474.8
eswatini,Eswatini,catalog_cascade,100.6387,10gb_15d,29.99,0.75,756.39,-726.4
eswatini,Eswatini,catalog_cascade,100.6387,10gb_15d,29.99,1.0,1007.99,-978.0
ethiopia,Ethiopia,catalog_cascade,6.207,1gb_5d,14.99,0.25,3.15,11.84
ethiopia,Ethiopia,catalog_cascade,6.207,1gb_5d,14.99,0.5,4.7,10.29
ethiopia,Ethiopia,catalog_cascade,6.207,1gb_5d,14.99,0.75,6.26,8.73
ethiopia,Ethiopia,catalog_cascade,6.207,1gb_5d,14.99,1.0,7.81,7.18
ethiopia,Ethiopia,catalog_cascade,6.207,3gb_7d,19.99,0.25,6.26,13.73
ethiopia,Ethiopia,catalog_cascade,6.207,3gb_7d,19.99,0.5,10.91,9.08
ethiopia,Ethiopia,catalog_cascade,6.207,3gb_7d,19.99,0.75,15.57,4.42
ethiopia,Ethiopia,catalog_cascade,6.207,3gb_7d,19.99,1.0,20.22,-0.23
ethiopia,Ethiopia,catalog_cascade,6.207,10gb_15d,29.99,0.25,17.12,12.87
ethiopia,Ethiopia,catalog_cascade,6.207,10gb_15d,29.99,0.5,32.63,-2.64
ethiopia,Ethiopia,catalog_cascade,6.207,10gb_15d,29.99,0.75,48.15,-18.16
ethiopia,Ethiopia,catalog_cascade,6.207,10gb_15d,29.99,1.0,63.67,-33.68
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,1gb_5d,14.99,0.25,2.07,12.92
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,1gb_5d,14.99,0.5,2.55,12.44
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,1gb_5d,14.99,0.75,3.02,11.97
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,1gb_5d,14.99,1.0,3.49,11.5
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,3gb_7d,19.99,0.25,3.02,16.97
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,3gb_7d,19.99,0.5,4.44,15.55
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,3gb_7d,19.99,0.75,5.86,14.13
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,3gb_7d,19.99,1.0,7.28,12.71
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,10gb_15d,29.99,0.25,6.33,23.66
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,10gb_15d,29.99,0.5,11.07,18.92
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,10gb_15d,29.99,0.75,15.8,14.19
faroe-islands,Faroe Islands,weconnect_breakage,1.8939,10gb_15d,29.99,1.0,20.54,9.45
fiji,Fiji,weconnect_breakage,2.046,1gb_5d,14.99,0.25,2.11,12.88
fiji,Fiji,weconnect_breakage,2.046,1gb_5d,14.99,0.5,2.62,12.37
fiji,Fiji,weconnect_breakage,2.046,1gb_5d,14.99,0.75,3.13,11.86
fiji,Fiji,weconnect_breakage,2.046,1gb_5d,14.99,1.0,3.65,11.34
fiji,Fiji,weconnect_breakage,2.046,3gb_7d,19.99,0.25,3.13,16.86
fiji,Fiji,weconnect_breakage,2.046,3gb_7d,19.99,0.5,4.67,15.32
fiji,Fiji,weconnect_breakage,2.046,3gb_7d,19.99,0.75,6.2,13.79
fiji,Fiji,weconnect_breakage,2.046,3gb_7d,19.99,1.0,7.74,12.25
fiji,Fiji,weconnect_breakage,2.046,10gb_15d,29.99,0.25,6.71,23.28
fiji,Fiji,weconnect_breakage,2.046,10gb_15d,29.99,0.5,11.83,18.16
fiji,Fiji,weconnect_breakage,2.046,10gb_15d,29.99,0.75,16.94,13.05
fiji,Fiji,weconnect_breakage,2.046,10gb_15d,29.99,1.0,22.06,7.93
finland,Finland,weconnect_breakage,0.6774,1gb_5d,14.99,0.25,1.77,13.22
finland,Finland,weconnect_breakage,0.6774,1gb_5d,14.99,0.5,1.94,13.05
finland,Finland,weconnect_breakage,0.6774,1gb_5d,14.99,0.75,2.11,12.88
finland,Finland,weconnect_breakage,0.6774,1gb_5d,14.99,1.0,2.28,12.71
finland,Finland,weconnect_breakage,0.6774,3gb_7d,19.99,0.25,2.11,17.88
finland,Finland,weconnect_breakage,0.6774,3gb_7d,19.99,0.5,2.62,17.37
finland,Finland,weconnect_breakage,0.6774,3gb_7d,19.99,0.75,3.12,16.87
finland,Finland,weconnect_breakage,0.6774,3gb_7d,19.99,1.0,3.63,16.36
finland,Finland,weconnect_breakage,0.6774,10gb_15d,29.99,0.25,3.29,26.7
finland,Finland,weconnect_breakage,0.6774,10gb_15d,29.99,0.5,4.99,25.0
finland,Finland,weconnect_breakage,0.6774,10gb_15d,29.99,0.75,6.68,23.31
finland,Finland,weconnect_breakage,0.6774,10gb_15d,29.99,1.0,8.37,21.62
france,France,weconnect_breakage,0.705,1gb_5d,14.99,0.25,1.78,13.21
france,France,weconnect_breakage,0.705,1gb_5d,14.99,0.5,1.95,13.04
france,France,weconnect_breakage,0.705,1gb_5d,14.99,0.75,2.13,12.86
france,France,weconnect_breakage,0.705,1gb_5d,14.99,1.0,2.31,12.68
france,France,weconnect_breakage,0.705,3gb_7d,19.99,0.25,2.13,17.86
france,France,weconnect_breakage,0.705,3gb_7d,19.99,0.5,2.66,17.33
france,France,weconnect_breakage,0.705,3gb_7d,19.99,0.75,3.19,16.8
france,France,weconnect_breakage,0.705,3gb_7d,19.99,1.0,3.72,16.27
france,France,weconnect_breakage,0.705,10gb_15d,29.99,0.25,3.36,26.63
france,France,weconnect_breakage,0.705,10gb_15d,29.99,0.5,5.13,24.86
france,France,weconnect_breakage,0.705,10gb_15d,29.99,0.75,6.89,23.1
france,France,weconnect_breakage,0.705,10gb_15d,29.99,1.0,8.65,21.34
french-guiana,French Guiana,weconnect_breakage,2.4883,1gb_5d,14.99,0.25,2.22,12.77
french-guiana,French Guiana,weconnect_breakage,2.4883,1gb_5d,14.99,0.5,2.84,12.15
french-guiana,French Guiana,weconnect_breakage,2.4883,1gb_5d,14.99,0.75,3.47,11.52
french-guiana,French Guiana,weconnect_breakage,2.4883,1gb_5d,14.99,1.0,4.09,10.9
french-guiana,French Guiana,weconnect_breakage,2.4883,3gb_7d,19.99,0.25,3.47,16.52
french-guiana,French Guiana,weconnect_breakage,2.4883,3gb_7d,19.99,0.5,5.33,14.66
french-guiana,French Guiana,weconnect_breakage,2.4883,3gb_7d,19.99,0.75,7.2,12.79
french-guiana,French Guiana,weconnect_breakage,2.4883,3gb_7d,19.99,1.0,9.06,10.93
french-guiana,French Guiana,weconnect_breakage,2.4883,10gb_15d,29.99,0.25,7.82,22.17
french-guiana,French Guiana,weconnect_breakage,2.4883,10gb_15d,29.99,0.5,14.04,15.95
french-guiana,French Guiana,weconnect_breakage,2.4883,10gb_15d,29.99,0.75,20.26,9.73
french-guiana,French Guiana,weconnect_breakage,2.4883,10gb_15d,29.99,1.0,26.48,3.51
french-polynesia,French Polynesia,catalog_cascade,19.5886,1gb_5d,14.99,0.25,6.5,8.49
french-polynesia,French Polynesia,catalog_cascade,19.5886,1gb_5d,14.99,0.5,11.39,3.6
french-polynesia,French Polynesia,catalog_cascade,19.5886,1gb_5d,14.99,0.75,16.29,-1.3
french-polynesia,French Polynesia,catalog_cascade,19.5886,1gb_5d,14.99,1.0,21.19,-6.2
french-polynesia,French Polynesia,catalog_cascade,19.5886,3gb_7d,19.99,0.25,16.29,3.7
french-polynesia,French Polynesia,catalog_cascade,19.5886,3gb_7d,19.99,0.5,30.98,-10.99
french-polynesia,French Polynesia,catalog_cascade,19.5886,3gb_7d,19.99,0.75,45.67,-25.68
french-polynesia,French Polynesia,catalog_cascade,19.5886,3gb_7d,19.99,1.0,60.37,-40.38
french-polynesia,French Polynesia,catalog_cascade,19.5886,10gb_15d,29.99,0.25,50.57,-20.58
french-polynesia,French Polynesia,catalog_cascade,19.5886,10gb_15d,29.99,0.5,99.54,-69.55
french-polynesia,French Polynesia,catalog_cascade,19.5886,10gb_15d,29.99,0.75,148.51,-118.52
french-polynesia,French Polynesia,catalog_cascade,19.5886,10gb_15d,29.99,1.0,197.49,-167.5
gabon,Gabon,catalog_cascade,5.3222,1gb_5d,14.99,0.25,2.93,12.06
gabon,Gabon,catalog_cascade,5.3222,1gb_5d,14.99,0.5,4.26,10.73
gabon,Gabon,catalog_cascade,5.3222,1gb_5d,14.99,0.75,5.59,9.4
gabon,Gabon,catalog_cascade,5.3222,1gb_5d,14.99,1.0,6.92,8.07
gabon,Gabon,catalog_cascade,5.3222,3gb_7d,19.99,0.25,5.59,14.4
gabon,Gabon,catalog_cascade,5.3222,3gb_7d,19.99,0.5,9.58,10.41
gabon,Gabon,catalog_cascade,5.3222,3gb_7d,19.99,0.75,13.58,6.41
gabon,Gabon,catalog_cascade,5.3222,3gb_7d,19.99,1.0,17.57,2.42
gabon,Gabon,catalog_cascade,5.3222,10gb_15d,29.99,0.25,14.91,15.08
gabon,Gabon,catalog_cascade,5.3222,10gb_15d,29.99,0.5,28.21,1.78
gabon,Gabon,catalog_cascade,5.3222,10gb_15d,29.99,0.75,41.52,-11.53
gabon,Gabon,catalog_cascade,5.3222,10gb_15d,29.99,1.0,54.82,-24.83
georgia,Georgia,weconnect_breakage,1.1474,1gb_5d,14.99,0.25,1.89,13.1
georgia,Georgia,weconnect_breakage,1.1474,1gb_5d,14.99,0.5,2.17,12.82
georgia,Georgia,weconnect_breakage,1.1474,1gb_5d,14.99,0.75,2.46,12.53
georgia,Georgia,weconnect_breakage,1.1474,1gb_5d,14.99,1.0,2.75,12.24
georgia,Georgia,weconnect_breakage,1.1474,3gb_7d,19.99,0.25,2.46,17.53
georgia,Georgia,weconnect_breakage,1.1474,3gb_7d,19.99,0.5,3.32,16.67
georgia,Georgia,weconnect_breakage,1.1474,3gb_7d,19.99,0.75,4.18,15.81
georgia,Georgia,weconnect_breakage,1.1474,3gb_7d,19.99,1.0,5.04,14.95
georgia,Georgia,weconnect_breakage,1.1474,10gb_15d,29.99,0.25,4.47,25.52
georgia,Georgia,weconnect_breakage,1.1474,10gb_15d,29.99,0.5,7.34,22.65
georgia,Georgia,weconnect_breakage,1.1474,10gb_15d,29.99,0.75,10.21,19.78
georgia,Georgia,weconnect_breakage,1.1474,10gb_15d,29.99,1.0,13.07,16.92
germany,Germany,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
germany,Germany,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
germany,Germany,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
germany,Germany,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
germany,Germany,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
germany,Germany,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
germany,Germany,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
germany,Germany,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
germany,Germany,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
germany,Germany,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
germany,Germany,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
germany,Germany,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
ghana,Ghana,weconnect_breakage,2.2257,1gb_5d,14.99,0.25,2.16,12.83
ghana,Ghana,weconnect_breakage,2.2257,1gb_5d,14.99,0.5,2.71,12.28
ghana,Ghana,weconnect_breakage,2.2257,1gb_5d,14.99,0.75,3.27,11.72
ghana,Ghana,weconnect_breakage,2.2257,1gb_5d,14.99,1.0,3.83,11.16
ghana,Ghana,weconnect_breakage,2.2257,3gb_7d,19.99,0.25,3.27,16.72
ghana,Ghana,weconnect_breakage,2.2257,3gb_7d,19.99,0.5,4.94,15.05
ghana,Ghana,weconnect_breakage,2.2257,3gb_7d,19.99,0.75,6.61,13.38
ghana,Ghana,weconnect_breakage,2.2257,3gb_7d,19.99,1.0,8.28,11.71
ghana,Ghana,weconnect_breakage,2.2257,10gb_15d,29.99,0.25,7.16,22.83
ghana,Ghana,weconnect_breakage,2.2257,10gb_15d,29.99,0.5,12.73,17.26
ghana,Ghana,weconnect_breakage,2.2257,10gb_15d,29.99,0.75,18.29,11.7
ghana,Ghana,weconnect_breakage,2.2257,10gb_15d,29.99,1.0,23.86,6.13
gibraltar,Gibraltar,catalog_cascade,2.9445,1gb_5d,14.99,0.25,2.34,12.65
gibraltar,Gibraltar,catalog_cascade,2.9445,1gb_5d,14.99,0.5,3.07,11.92
gibraltar,Gibraltar,catalog_cascade,2.9445,1gb_5d,14.99,0.75,3.81,11.18
gibraltar,Gibraltar,catalog_cascade,2.9445,1gb_5d,14.99,1.0,4.54,10.45
gibraltar,Gibraltar,catalog_cascade,2.9445,3gb_7d,19.99,0.25,3.81,16.18
gibraltar,Gibraltar,catalog_cascade,2.9445,3gb_7d,19.99,0.5,6.02,13.97
gibraltar,Gibraltar,catalog_cascade,2.9445,3gb_7d,19.99,0.75,8.23,11.76
gibraltar,Gibraltar,catalog_cascade,2.9445,3gb_7d,19.99,1.0,10.43,9.56
gibraltar,Gibraltar,catalog_cascade,2.9445,10gb_15d,29.99,0.25,8.96,21.03
gibraltar,Gibraltar,catalog_cascade,2.9445,10gb_15d,29.99,0.5,16.32,13.67
gibraltar,Gibraltar,catalog_cascade,2.9445,10gb_15d,29.99,0.75,23.68,6.31
gibraltar,Gibraltar,catalog_cascade,2.9445,10gb_15d,29.99,1.0,31.05,-1.06
greece,Greece,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
greece,Greece,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
greece,Greece,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
greece,Greece,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
greece,Greece,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
greece,Greece,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
greece,Greece,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
greece,Greece,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
greece,Greece,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
greece,Greece,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
greece,Greece,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
greece,Greece,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
greenland,Greenland,catalog_cascade,20.9572,1gb_5d,14.99,0.25,6.84,8.15
greenland,Greenland,catalog_cascade,20.9572,1gb_5d,14.99,0.5,12.08,2.91
greenland,Greenland,catalog_cascade,20.9572,1gb_5d,14.99,0.75,17.32,-2.33
greenland,Greenland,catalog_cascade,20.9572,1gb_5d,14.99,1.0,22.56,-7.57
greenland,Greenland,catalog_cascade,20.9572,3gb_7d,19.99,0.25,17.32,2.67
greenland,Greenland,catalog_cascade,20.9572,3gb_7d,19.99,0.5,33.04,-13.05
greenland,Greenland,catalog_cascade,20.9572,3gb_7d,19.99,0.75,48.75,-28.76
greenland,Greenland,catalog_cascade,20.9572,3gb_7d,19.99,1.0,64.47,-44.48
greenland,Greenland,catalog_cascade,20.9572,10gb_15d,29.99,0.25,53.99,-24.0
greenland,Greenland,catalog_cascade,20.9572,10gb_15d,29.99,0.5,106.39,-76.4
greenland,Greenland,catalog_cascade,20.9572,10gb_15d,29.99,0.75,158.78,-128.79
greenland,Greenland,catalog_cascade,20.9572,10gb_15d,29.99,1.0,211.17,-181.18
grenada,Grenada,telna_fixed,6.6908,1gb_5d,14.99,0.25,3.27,11.72
grenada,Grenada,telna_fixed,6.6908,1gb_5d,14.99,0.5,4.95,10.04
grenada,Grenada,telna_fixed,6.6908,1gb_5d,14.99,0.75,6.62,8.37
grenada,Grenada,telna_fixed,6.6908,1gb_5d,14.99,1.0,8.29,6.7
grenada,Grenada,telna_fixed,6.6908,3gb_7d,19.99,0.25,6.62,13.37
grenada,Grenada,telna_fixed,6.6908,3gb_7d,19.99,0.5,11.64,8.35
grenada,Grenada,telna_fixed,6.6908,3gb_7d,19.99,0.75,16.65,3.34
grenada,Grenada,telna_fixed,6.6908,3gb_7d,19.99,1.0,21.67,-1.68
grenada,Grenada,telna_fixed,6.6908,10gb_15d,29.99,0.25,18.33,11.66
grenada,Grenada,telna_fixed,6.6908,10gb_15d,29.99,0.5,35.05,-5.06
grenada,Grenada,telna_fixed,6.6908,10gb_15d,29.99,0.75,51.78,-21.79
grenada,Grenada,telna_fixed,6.6908,10gb_15d,29.99,1.0,68.51,-38.52
guadeloupe,Guadeloupe,telna_fixed,4.4652,1gb_5d,14.99,0.25,2.72,12.27
guadeloupe,Guadeloupe,telna_fixed,4.4652,1gb_5d,14.99,0.5,3.83,11.16
guadeloupe,Guadeloupe,telna_fixed,4.4652,1gb_5d,14.99,0.75,4.95,10.04
guadeloupe,Guadeloupe,telna_fixed,4.4652,1gb_5d,14.99,1.0,6.07,8.92
guadeloupe,Guadeloupe,telna_fixed,4.4652,3gb_7d,19.99,0.25,4.95,15.04
guadeloupe,Guadeloupe,telna_fixed,4.4652,3gb_7d,19.99,0.5,8.3,11.69
guadeloupe,Guadeloupe,telna_fixed,4.4652,3gb_7d,19.99,0.75,11.65,8.34
guadeloupe,Guadeloupe,telna_fixed,4.4652,3gb_7d,19.99,1.0,15.0,4.99
guadeloupe,Guadeloupe,telna_fixed,4.4652,10gb_15d,29.99,0.25,12.76,17.23
guadeloupe,Guadeloupe,telna_fixed,4.4652,10gb_15d,29.99,0.5,23.93,6.06
guadeloupe,Guadeloupe,telna_fixed,4.4652,10gb_15d,29.99,0.75,35.09,-5.1
guadeloupe,Guadeloupe,telna_fixed,4.4652,10gb_15d,29.99,1.0,46.25,-16.26
guam,Guam,catalog_cascade,12.6766,1gb_5d,14.99,0.25,4.77,10.22
guam,Guam,catalog_cascade,12.6766,1gb_5d,14.99,0.5,7.94,7.05
guam,Guam,catalog_cascade,12.6766,1gb_5d,14.99,0.75,11.11,3.88
guam,Guam,catalog_cascade,12.6766,1gb_5d,14.99,1.0,14.28,0.71
guam,Guam,catalog_cascade,12.6766,3gb_7d,19.99,0.25,11.11,8.88
guam,Guam,catalog_cascade,12.6766,3gb_7d,19.99,0.5,20.61,-0.62
guam,Guam,catalog_cascade,12.6766,3gb_7d,19.99,0.75,30.12,-10.13
guam,Guam,catalog_cascade,12.6766,3gb_7d,19.99,1.0,39.63,-19.64
guam,Guam,catalog_cascade,12.6766,10gb_15d,29.99,0.25,33.29,-3.3
guam,Guam,catalog_cascade,12.6766,10gb_15d,29.99,0.5,64.98,-34.99
guam,Guam,catalog_cascade,12.6766,10gb_15d,29.99,0.75,96.67,-66.68
guam,Guam,catalog_cascade,12.6766,10gb_15d,29.99,1.0,128.37,-98.38
guatemala,Guatemala,telna_fixed,6.0964,1gb_5d,14.99,0.25,3.12,11.87
guatemala,Guatemala,telna_fixed,6.0964,1gb_5d,14.99,0.5,4.65,10.34
guatemala,Guatemala,telna_fixed,6.0964,1gb_5d,14.99,0.75,6.17,8.82
guatemala,Guatemala,telna_fixed,6.0964,1gb_5d,14.99,1.0,7.7,7.29
guatemala,Guatemala,telna_fixed,6.0964,3gb_7d,19.99,0.25,6.17,13.82
guatemala,Guatemala,telna_fixed,6.0964,3gb_7d,19.99,0.5,10.74,9.25
guatemala,Guatemala,telna_fixed,6.0964,3gb_7d,19.99,0.75,15.32,4.67
guatemala,Guatemala,telna_fixed,6.0964,3gb_7d,19.99,1.0,19.89,0.1
guatemala,Guatemala,telna_fixed,6.0964,10gb_15d,29.99,0.25,16.84,13.15
guatemala,Guatemala,telna_fixed,6.0964,10gb_15d,29.99,0.5,32.08,-2.09
guatemala,Guatemala,telna_fixed,6.0964,10gb_15d,29.99,0.75,47.32,-17.33
guatemala,Guatemala,telna_fixed,6.0964,10gb_15d,29.99,1.0,62.56,-32.57
guyana,Guyana,catalog_cascade,19.7683,1gb_5d,14.99,0.25,6.54,8.45
guyana,Guyana,catalog_cascade,19.7683,1gb_5d,14.99,0.5,11.48,3.51
guyana,Guyana,catalog_cascade,19.7683,1gb_5d,14.99,0.75,16.43,-1.44
guyana,Guyana,catalog_cascade,19.7683,1gb_5d,14.99,1.0,21.37,-6.38
guyana,Guyana,catalog_cascade,19.7683,3gb_7d,19.99,0.25,16.43,3.56
guyana,Guyana,catalog_cascade,19.7683,3gb_7d,19.99,0.5,31.25,-11.26
guyana,Guyana,catalog_cascade,19.7683,3gb_7d,19.99,0.75,46.08,-26.09
guyana,Guyana,catalog_cascade,19.7683,3gb_7d,19.99,1.0,60.9,-40.91
guyana,Guyana,catalog_cascade,19.7683,10gb_15d,29.99,0.25,51.02,-21.03
guyana,Guyana,catalog_cascade,19.7683,10gb_15d,29.99,0.5,100.44,-70.45
guyana,Guyana,catalog_cascade,19.7683,10gb_15d,29.99,0.75,149.86,-119.87
guyana,Guyana,catalog_cascade,19.7683,10gb_15d,29.99,1.0,199.28,-169.29
honduras,Honduras,telna_fixed,7.0502,1gb_5d,14.99,0.25,3.36,11.63
honduras,Honduras,telna_fixed,7.0502,1gb_5d,14.99,0.5,5.13,9.86
honduras,Honduras,telna_fixed,7.0502,1gb_5d,14.99,0.75,6.89,8.1
honduras,Honduras,telna_fixed,7.0502,1gb_5d,14.99,1.0,8.65,6.34
honduras,Honduras,telna_fixed,7.0502,3gb_7d,19.99,0.25,6.89,13.1
honduras,Honduras,telna_fixed,7.0502,3gb_7d,19.99,0.5,12.18,7.81
honduras,Honduras,telna_fixed,7.0502,3gb_7d,19.99,0.75,17.46,2.53
honduras,Honduras,telna_fixed,7.0502,3gb_7d,19.99,1.0,22.75,-2.76
honduras,Honduras,telna_fixed,7.0502,10gb_15d,29.99,0.25,19.23,10.76
honduras,Honduras,telna_fixed,7.0502,10gb_15d,29.99,0.5,36.85,-6.86
honduras,Honduras,telna_fixed,7.0502,10gb_15d,29.99,0.75,54.48,-24.49
honduras,Honduras,telna_fixed,7.0502,10gb_15d,29.99,1.0,72.1,-42.11
hong-kong,Hong Kong,weconnect_breakage,1.0644,1gb_5d,14.99,0.25,1.87,13.12
hong-kong,Hong Kong,weconnect_breakage,1.0644,1gb_5d,14.99,0.5,2.13,12.86
hong-kong,Hong Kong,weconnect_breakage,1.0644,1gb_5d,14.99,0.75,2.4,12.59
hong-kong,Hong Kong,weconnect_breakage,1.0644,1gb_5d,14.99,1.0,2.66,12.33
hong-kong,Hong Kong,weconnect_breakage,1.0644,3gb_7d,19.99,0.25,2.4,17.59
hong-kong,Hong Kong,weconnect_breakage,1.0644,3gb_7d,19.99,0.5,3.2,16.79
hong-kong,Hong Kong,weconnect_breakage,1.0644,3gb_7d,19.99,0.75,4.0,15.99
hong-kong,Hong Kong,weconnect_breakage,1.0644,3gb_7d,19.99,1.0,4.79,15.2
hong-kong,Hong Kong,weconnect_breakage,1.0644,10gb_15d,29.99,0.25,4.26,25.73
hong-kong,Hong Kong,weconnect_breakage,1.0644,10gb_15d,29.99,0.5,6.92,23.07
hong-kong,Hong Kong,weconnect_breakage,1.0644,10gb_15d,29.99,0.75,9.58,20.41
hong-kong,Hong Kong,weconnect_breakage,1.0644,10gb_15d,29.99,1.0,12.24,17.75
hungary,Hungary,weconnect_breakage,0.6912,1gb_5d,14.99,0.25,1.77,13.22
hungary,Hungary,weconnect_breakage,0.6912,1gb_5d,14.99,0.5,1.95,13.04
hungary,Hungary,weconnect_breakage,0.6912,1gb_5d,14.99,0.75,2.12,12.87
hungary,Hungary,weconnect_breakage,0.6912,1gb_5d,14.99,1.0,2.29,12.7
hungary,Hungary,weconnect_breakage,0.6912,3gb_7d,19.99,0.25,2.12,17.87
hungary,Hungary,weconnect_breakage,0.6912,3gb_7d,19.99,0.5,2.64,17.35
hungary,Hungary,weconnect_breakage,0.6912,3gb_7d,19.99,0.75,3.16,16.83
hungary,Hungary,weconnect_breakage,0.6912,3gb_7d,19.99,1.0,3.67,16.32
hungary,Hungary,weconnect_breakage,0.6912,10gb_15d,29.99,0.25,3.33,26.66
hungary,Hungary,weconnect_breakage,0.6912,10gb_15d,29.99,0.5,5.06,24.93
hungary,Hungary,weconnect_breakage,0.6912,10gb_15d,29.99,0.75,6.78,23.21
hungary,Hungary,weconnect_breakage,0.6912,10gb_15d,29.99,1.0,8.51,21.48
iceland,Iceland,weconnect_breakage,1.1612,1gb_5d,14.99,0.25,1.89,13.1
iceland,Iceland,weconnect_breakage,1.1612,1gb_5d,14.99,0.5,2.18,12.81
